Date,From_Community,Maximum_Temperature,Minimum_Temperature,Average_Temperature,Temperature_Range,Total_Precipitation,Total_Snow,Average_Humidity,Maximum_Wind_Speed
2014-01-07,SOUTH LAWNDALE,5.6,-10.3,-2.35,15.9,0.01,0.2,95,24
2014-01-07,SOUTH SHORE,5.6,-10.3,-2.35,15.9,0.01,0.2,95,24
2014-01-07,UPTOWN,5.6,-10.3,-2.35,15.9,0.01,0.2,95,24
2014-01-07,WASHINGTON PARK,5.6,-10.3,-2.35,15.9,0.01,0.2,95,24
2014-01-07,WEST ENGLEWOOD,5.6,-10.3,-2.35,15.9,0.01,0.2,95,24
2014-01-07,WEST GARFIELD PARK,5.6,-10.3,-2.35,15.9,0.01,0.2,95,24
2014-01-07,WEST RIDGE,5.6,-10.3,-2.35,15.9,0.01,0.2,95,24
2014-01-07,WEST TOWN,5.6,-10.3,-2.35,15.9,0.01,0.2,95,24
2014-01-07,WOODLAWN,5.6,-10.3,-2.35,15.9,0.01,0.2,95,24
2014-01-08,ALBANY PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,ARMOUR SQUARE,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,AUSTIN,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,AVALON PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,AVONDALE,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,BRIDGEPORT,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,CHATHAM,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,DOUGLAS,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,EAST GARFIELD PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,EDGEWATER,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,ENGLEWOOD,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,FULLER PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,GRAND BOULEVARD,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,GREATER GRAND CROSSING,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,HERMOSA,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,HUMBOLDT PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,HYDE PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,IRVING PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,KENWOOD,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,LAKE VIEW,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,LINCOLN PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,LINCOLN SQUARE,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,LOGAN SQUARE,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,LOOP,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,LOWER WEST SIDE,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,MCKINLEY PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,NEAR NORTH SIDE,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,NEAR SOUTH SIDE,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,NEAR WEST SIDE,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,NEW CITY,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,NORTH CENTER,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,NORTH LAWNDALE,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,NORTH PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,PORTAGE PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,ROGERS PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,SOUTH CHICAGO,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,SOUTH LAWNDALE,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,SOUTH SHORE,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,UPTOWN,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,WASHINGTON PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,WEST ENGLEWOOD,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,WEST GARFIELD PARK,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,WEST RIDGE,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,WEST TOWN,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-08,WOODLAWN,14.3,3.5,8.9,10.8,0.01,0.3,96,14
2014-01-09,ALBANY PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,ARMOUR SQUARE,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,AUSTIN,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,AVALON PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,AVONDALE,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,BRIDGEPORT,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,CHATHAM,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,DOUGLAS,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,EAST GARFIELD PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,EDGEWATER,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,ENGLEWOOD,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,FULLER PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,GRAND BOULEVARD,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,GREATER GRAND CROSSING,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,HERMOSA,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,HUMBOLDT PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,HYDE PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,IRVING PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,KENWOOD,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,LAKE VIEW,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,LINCOLN PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,LINCOLN SQUARE,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,LOGAN SQUARE,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,LOOP,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,LOWER WEST SIDE,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,MCKINLEY PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,NEAR NORTH SIDE,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,NEAR SOUTH SIDE,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,NEAR WEST SIDE,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,NEW CITY,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,NORTH CENTER,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,NORTH LAWNDALE,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,NORTH PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,PORTAGE PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,ROGERS PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,SOUTH CHICAGO,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,SOUTH LAWNDALE,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,SOUTH SHORE,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,UPTOWN,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,WASHINGTON PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,WEST ENGLEWOOD,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,WEST GARFIELD PARK,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,WEST RIDGE,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,WEST TOWN,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-09,WOODLAWN,24.7,4.5,14.6,20.2,0.04,0.5,93,11
2014-01-10,ALBANY PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,ARMOUR SQUARE,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,AUSTIN,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,AVALON PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,AVONDALE,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,BRIDGEPORT,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,CHATHAM,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,DOUGLAS,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,EAST GARFIELD PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,EDGEWATER,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,ENGLEWOOD,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,FULLER PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,GRAND BOULEVARD,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,GREATER GRAND CROSSING,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,HERMOSA,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,HUMBOLDT PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,HYDE PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,IRVING PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,KENWOOD,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,LAKE VIEW,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,LINCOLN PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,LINCOLN SQUARE,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,LOGAN SQUARE,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,LOOP,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,LOWER WEST SIDE,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,MCKINLEY PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,NEAR NORTH SIDE,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,NEAR SOUTH SIDE,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,NEAR WEST SIDE,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,NEW CITY,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,NORTH CENTER,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,NORTH LAWNDALE,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,NORTH PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,PORTAGE PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,ROGERS PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,SOUTH CHICAGO,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,SOUTH LAWNDALE,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,SOUTH SHORE,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,UPTOWN,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,WASHINGTON PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,WEST ENGLEWOOD,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,WEST GARFIELD PARK,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,WEST RIDGE,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,WEST TOWN,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-10,WOODLAWN,36.2,24.5,30.35,11.7,0.25,0.3,96,23
2014-01-11,ALBANY PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,ARMOUR SQUARE,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,AUSTIN,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,AVALON PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,AVONDALE,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,BRIDGEPORT,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,CHATHAM,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,DOUGLAS,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,EAST GARFIELD PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,EDGEWATER,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,ENGLEWOOD,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,FULLER PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,GRAND BOULEVARD,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,GREATER GRAND CROSSING,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,HERMOSA,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,HUMBOLDT PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,HYDE PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,IRVING PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,KENWOOD,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,LAKE VIEW,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,LINCOLN PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,LINCOLN SQUARE,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,LOGAN SQUARE,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,LOOP,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,LOWER WEST SIDE,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,MCKINLEY PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,NEAR NORTH SIDE,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,NEAR SOUTH SIDE,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,NEAR WEST SIDE,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,NEW CITY,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,NORTH CENTER,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,NORTH LAWNDALE,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,NORTH PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,PORTAGE PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,ROGERS PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,SOUTH CHICAGO,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,SOUTH LAWNDALE,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,SOUTH SHORE,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,UPTOWN,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,WASHINGTON PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,WEST ENGLEWOOD,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,WEST GARFIELD PARK,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,WEST RIDGE,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,WEST TOWN,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-11,WOODLAWN,38.8,32.7,35.75,6.1,0.4,0.2,94,25
2014-01-12,ALBANY PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,ARMOUR SQUARE,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,AUSTIN,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,AVALON PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,AVONDALE,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,BRIDGEPORT,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,CHATHAM,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,DOUGLAS,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,EAST GARFIELD PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,EDGEWATER,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,ENGLEWOOD,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,FULLER PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,GRAND BOULEVARD,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,GREATER GRAND CROSSING,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,HERMOSA,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,HUMBOLDT PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,HYDE PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,IRVING PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,KENWOOD,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,LAKE VIEW,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,LINCOLN PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,LINCOLN SQUARE,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,LOGAN SQUARE,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,LOOP,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,LOWER WEST SIDE,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,MCKINLEY PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,NEAR NORTH SIDE,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,NEAR SOUTH SIDE,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,NEAR WEST SIDE,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,NEW CITY,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,NORTH CENTER,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,NORTH LAWNDALE,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,NORTH PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,PORTAGE PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,ROGERS PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,SOUTH CHICAGO,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,SOUTH LAWNDALE,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,SOUTH SHORE,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,UPTOWN,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,WASHINGTON PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,WEST ENGLEWOOD,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,WEST GARFIELD PARK,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,WEST RIDGE,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,WEST TOWN,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-12,WOODLAWN,38.2,27.1,32.65,11.1,0.02,0.1,86,24
2014-01-13,ALBANY PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,ARMOUR SQUARE,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,AUSTIN,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,AVALON PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,AVONDALE,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,BRIDGEPORT,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,CHATHAM,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,DOUGLAS,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,EAST GARFIELD PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,EDGEWATER,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,ENGLEWOOD,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,FULLER PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,GRAND BOULEVARD,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,GREATER GRAND CROSSING,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,HERMOSA,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,HUMBOLDT PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,HYDE PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,IRVING PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,KENWOOD,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,LAKE VIEW,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,LINCOLN PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,LINCOLN SQUARE,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,LOGAN SQUARE,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,LOOP,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,LOWER WEST SIDE,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,MCKINLEY PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,NEAR NORTH SIDE,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,NEAR SOUTH SIDE,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,NEAR WEST SIDE,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,NEW CITY,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,NORTH CENTER,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,NORTH LAWNDALE,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,NORTH PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,PORTAGE PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,ROGERS PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,SOUTH CHICAGO,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,SOUTH LAWNDALE,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,SOUTH SHORE,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,UPTOWN,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,WASHINGTON PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,WEST ENGLEWOOD,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,WEST GARFIELD PARK,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,WEST RIDGE,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,WEST TOWN,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-13,WOODLAWN,42.1,35.6,38.85,6.5,0.01,0,92,25
2014-01-14,ALBANY PARK,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,ARMOUR SQUARE,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,AUSTIN,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,AVALON PARK,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,AVONDALE,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,BRIDGEPORT,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,CHATHAM,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,DOUGLAS,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,EAST GARFIELD PARK,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,EDGEWATER,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,ENGLEWOOD,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,FULLER PARK,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,GRAND BOULEVARD,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,GREATER GRAND CROSSING,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,HERMOSA,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,HUMBOLDT PARK,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,HYDE PARK,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,IRVING PARK,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,KENWOOD,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,LAKE VIEW,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,LINCOLN PARK,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,LINCOLN SQUARE,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,LOGAN SQUARE,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,LOOP,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,LOWER WEST SIDE,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,MCKINLEY PARK,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,NEAR NORTH SIDE,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,NEAR SOUTH SIDE,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,NEAR WEST SIDE,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,NEW CITY,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,NORTH CENTER,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,NORTH LAWNDALE,35.2,26.7,30.95,8.5,0.07,0.5,90,25
2014-01-14,NORTH PARK,35.2,26.7,30.95,8.5,0.07,0.5,90,25
